Grid,Year,Month,Monthly_Rain,Monthly_PET,SPI_3,SPEI_3,EDDI_3,PDSI
1,1983,8,129.17940565685,2447.25463454428,-0.768895384745849,-1.84841702679209,1.58783995173789,-3.05715860733286
1,1983,9,245.432604792497,2478.10845393444,0.131930934002403,-0.357333960719973,0.666566047404325,-2.76570249498703
1,1983,10,90.0414110196926,2707.41266709543,-0.378665520896419,-0.810779654679821,0.884601387912794,-3.2442083787852
1,1983,11,143.189470859378,2886.86580349076,-1.08488526813666,-1.2822563577244,0.709782077587858,-3.62560007990158
1,1983,12,249.860303923074,2808.20186129079,-0.996818416292718,-0.16605478627164,-1.05096719696388,0.350360805598957
1,1984,1,239.371685461222,3180.05130133726,0.637127160704717,0.885366284453136,-0.799222625875071,0.948366316022349
1,1984,2,254.196511299795,2653.63906809427,2.17272877519722,2.06484890644417,-1.96326426851387,1.99090538533875
1,1984,3,123.57266108226,3321.43553435208,2.08465387295038,1.40677079865461,-0.884596761765962,2.09468328019382
1,1984,4,192.938408370513,2708.95003228071,2.13540483157989,2.06958849559665,-1.87568037222059,2.39794421282338
1,1984,5,107.667417271223,2770.54516096844,0.0396141937187649,0.531354517313387,-0.661902916650372,1.95588817574081
1,1984,6,283.903494454758,2283.03076653779,0.423738370298442,1.69333788707905,-2.09285662352929,2.23409362637918
1,1984,7,111.924289303399,2399.88585244902,0.141859956566365,0.438264608666506,-0.649990797683659,2.27639960036112
1,1984,8,15.5872982651696,2407.06371049891,0.141301752590099,0.951596907186107,-1.12437038038323,-0.619166293864304
1,1984,9,112.251744171208,2527.42958466576,-0.98040462903784,-1.36348885736325,0.49048758090329,-0.974750866754516
1,1984,10,159.761893936653,2727.31954360921,-1.35897824676668,-2.00975379292594,1.17173910064909,-1.29771936466907
1,1984,11,216.509155783989,2757.78986088379,-1.02922277677289,-0.987957380597628,0.375859587285853,-1.43187229334017
1,1984,12,57.5860623575665,3103.12950978611,-1.30815118722475,-1.01386866876282,0.205898267551201,-1.97679101194919
1,1985,1,93.0234468733676,2967.31759143536,-1.10369370222124,0.254836856231138,-0.978526195374674,-1.91410037868644
1,1985,2,166.691257507183,2976.29236064298,-0.048849221216247,0.567801054988355,-0.758724695517807,0.547224503360817
1,1985,3,73.0978696876273,3007.58501476811,0.643406643520612,1.25604605608173,-1.39858215053615,-0.0602511669730099
1,1985,4,88.020210692751,3037.17856670601,0.492897390275536,0.777607313556163,-0.840304887019489,-0.31241650356172
1,1985,5,158.65730428776,2542.47132821436,-0.798557776848073,0.858790171663576,-1.30994043463408,-0.487283597192605
1,1985,6,289.700506070569,2423.24872445375,0.117060088177755,0.322121446057769,-0.419444039329407,-0.0510580921160934
